instagram_account,username,comment
https://www.instagram.com/arfan_syach/,arfan_syach,Dari awal kami sdh tau MK takut sama Jokowi...😂😂😂
https://www.instagram.com/diah.karim78/,diah.karim78,Org kalau ndak malu ya kayak gitu .kita suami dijalankan rt saja malu kalau tak berkecimpung
https://www.instagram.com/dyhen_5895mdpl/,dyhen_5895mdpl,"Ya pede lah pak, satu jalur"
https://www.instagram.com/antonlie69/,antonlie69,Udah ketebak dari awal.mana berani hakimnya😂😂😂😂 semua bukti dianggap nggk sah😂😂😂😂😂
https://www.instagram.com/subhan_zidny/,subhan_zidny,"Woy para pendukung nya 01 03 yg masih ajh blm terima Lo pada goblok atau pura"" goblok si, MK ngasih putusan pasti smua dengan bukti yg sudah di periksa dan di pertimbangkan, gausah ngomong pada ga adil trimain ajh udh😂"
https://www.instagram.com/linda.bian2/,linda.bian2,ANJING2 SUDAH DIBERI TULANG!!! 🤣🤣🤣🤣🤣
https://www.instagram.com/tantiharyono/,tantiharyono,G banget sama Gibran yg karenna anak presiden culun
https://www.instagram.com/ade_suryana07/,ade_suryana07,Udah ku duga
https://www.instagram.com/syahdiani/,syahdiani,"amit2 punya wakil presiden , anakharam konsitusi."
https://www.instagram.com/dedykertanegara/,dedykertanegara,Sudah buruan Lantik biar Wiwi bahagia 😂
https://www.instagram.com/rioburunguju/,rioburunguju,Apa kata mk aja pak. Yg pnting brantas korupsi setuntas2nya pak😂😂
https://www.instagram.com/ariesaries536/,ariesaries536,"Iya lah mau protes kemn lg mereka, keluar aja dr Indonesia yg mau protes lg"
https://www.instagram.com/marcodecoco62/,marcodecoco62,Bpk kau pemerannya
https://www.instagram.com/refiani.refiani.395/,refiani.refiani.395,"Prabowo Gibran sejak awal sdh tau kl menang, karena curang x itu"
https://www.instagram.com/yasmin.nur.5095/,yasmin.nur.5095,Kira2 mk di sogok berapa ya?
https://www.instagram.com/jabasri_rully/,jabasri_rully,Bapaknya penguasa apapun bisa bibuat..
https://www.instagram.com/ndrmlk4/,ndrmlk4,"Kok pede ,emang menang, yg kalah silakan menangis😂"
https://www.instagram.com/rappi_grosir/,rappi_grosir,Tetap aja berbau Curang.......!!! Tdk akn mmbawa kberkhan...
https://www.instagram.com/dulk.halim/,dulk.halim,Alhamdulillah selamat pak pragib semoga amanah dan barokah aamiin
https://www.instagram.com/srihananto10/,srihananto10,Saya gak protes cuma... JIJIK
https://www.instagram.com/ria.simanjuntak.583/,ria.simanjuntak.583,Atur aje.  Berdoa ya.  Ga ada lagi orang hilang
https://www.instagram.com/piscesslawi/,piscesslawi,Lapang dada yg mana pak😂😂😂😂
https://www.instagram.com/ugiantohandoko/,ugiantohandoko,Pak Prabowo Subianto bisa diterima... untuk Gibran mohon maaf..
https://www.instagram.com/arthanliearthanlie/,arthanliearthanlie,BETUL
https://www.instagram.com/minkeboww/,minkeboww,Kalah mang pērih....😂
https://www.instagram.com/yenrye/,yenrye,Si jongos dan si plongooooooooo
https://www.instagram.com/djuaimasunarto/,djuaimasunarto,Pede dong siapa dulu yg cawe cawe
https://www.instagram.com/rahmat.aulia.31/,rahmat.aulia.31,Uda di set semua
https://www.instagram.com/lodylody746/,lodylody746,"Semoga Allah kasih pelajaran/azab pedih pada orang2/pejabat yg CULAS, CURANG, DZOLIM, TIDAK AMANAH, aamiin Ya Allah arhamarrohimin"
https://www.instagram.com/amir1005amir/,amir1005amir,Berat pak prabowo harus gendong ini wakil
https://www.instagram.com/riana.valentina.7773/,riana.valentina.7773,Curang atau tidak hati nurani mereka yg bicara...
https://www.instagram.com/evi_susanti68/,evi_susanti68,Bodoh amat
https://www.instagram.com/adrizalputra420/,adrizalputra420,Selamat pak Prabowo....jadi RI 1.....
https://www.instagram.com/aquiellamaharani/,aquiellamaharani,"ga perlu komen banyak,, yg jelas MK sudah menolak,, Anies KALAH syukur Alhamdulillah 👏👏👏👏👏👏👏👏"
https://www.instagram.com/mahm.udakluat/,mahm.udakluat,Wakil presiden anak baru gede dah jadi wakil presiden luar biasa
https://www.instagram.com/dendra.kurniawan.79/,dendra.kurniawan.79,Curang bangga  dasar gk punya etika
https://www.instagram.com/hamkah84/,hamkah84,Sejarah 2019 terulang😂
https://www.instagram.com/antoari2460/,antoari2460,Bagaimana mau di bilang lapang dada klo menang ny dengan cara curang.... Sorry ye... Rakyat g akan ikhlas dan ridho....  jumpa Di pengadilan akhirat
https://www.instagram.com/haiindragiri_official/,haiindragiri_official,Adakah yang tetep ngotot mau menentang ketetapan Allah????
https://www.instagram.com/hendrokelong/,hendrokelong,Kalau kalah ya malu lah....
https://www.instagram.com/pipik.maulidin.16/,pipik.maulidin.16,Marilah kembali bersatu ini merupakan kemenangan bersama untuk membangun indonesia lebih baik.
https://www.instagram.com/menot916/,menot916,"Dari sebelum pemilu juga udah dipersiapkan kemenangan nya dari mulai KPU, MK dan Bawaslu termasuk para mentri dan aparat hukumnya hukum dan aturan sedang berada di pihak paslin 02"
https://www.instagram.com/bahsuha/,bahsuha,iyaa atuh om😂
https://www.instagram.com/ennyradite/,ennyradite,"Sdh diterima kok dgn lapang dada , tapi  menang yg curang tidak  baik utk demokrasi"
https://www.instagram.com/raylala82/,raylala82,Idih bangga gitu nich presiden JD wapres  hasil Sogokan
https://www.instagram.com/fahrudiniwan/,fahrudiniwan,kalah mah kalah aja sihhhh. wkwkwkwkwkgw tambahin ahhh biar makin panas😅😅😂😂😂😂✌✌✌✌✌
https://www.instagram.com/kurniagunawandarwis/,kurniagunawandarwis,Mo muntahhhhhh liat mukanya mrk ini
https://www.instagram.com/sadipranata207/,sadipranata207,.Semoga besoknya lagi .. gantian.. petani yg di manja in .. trus importir ma investor di ketatin .. Biar cita2 nekmoyang sbg negara yg gemahripah ini jd kenyataan .. !..Kemarin baru  kecototan kebukak satu aja .. satu orang bagiannye udah 271 triliyun .. itu baru si kecil .. trus yg 29 orang si boz yg lain ngumpetinnye dimana tuh.. ?!... Mohon merenunglah.. besok lagi sbg negarawan nkri nggak usah manut di ajak haluuu ame voc n prentiong .. Ingat .. doa rakyat kecil  pasti menggetarkan langit .. dan Tuhan pasti bertindak dng bijak dan adil.. !!! Pasti.. !!!
https://www.instagram.com/rich_ard378/,rich_ard378,Protes pilpres ga lagi tp demo tepati janji/program kampanye tetep dong...😂😂..apalg pakai2 alasan urgensi atau demi bangsa dan negara...penipuan itu..😂😂
https://www.instagram.com/irsyadiirsyad387/,irsyadiirsyad387,"Semoga hancurnya negri, bukan di pimpin oleh pak anis rasyid baswedan"
https://www.instagram.com/joko.priono.752/,joko.priono.752,Iku lak karepmu 😃😃😃😃😃 selamat ya pak wowo
https://www.instagram.com/rlin__poetri/,rlin__poetri,Hanya orangvstresss yg terima kalian sebagai presiden😂
https://www.instagram.com/rdshgff/,rdshgff,Tidk ridho tidak suka dunia ahlkhirat
https://www.instagram.com/rika.sikas/,rika.sikas,Sudah terbayang dr awal  seperti itu
https://www.instagram.com/kasmansyarif_/,kasmansyarif_,Wah kemaren dak pernah ketawa ni si plongo2 sekarang sdh bisa ketawa ya
https://www.instagram.com/_candrabuana_/,_candrabuana_,"Menang bagi manusia belum tentu kata Allah .kalau,manusia byk yg berpihak,kpd yg salah tunggu mala petaka,akan di terima oleh manusia  yg memuja keziliman menurut Allah semoga itu tidak terjadi di Indonesia."
https://www.instagram.com/farrahm8849/,farrahm8849,The best prabowogibran
https://www.instagram.com/alvin_adinata3/,alvin_adinata3,Mantap Bos. 02 slalu dihati rakyat
https://www.instagram.com/minigos777/,minigos777,Amin👍🙏😇
https://www.instagram.com/tusitusi_wsn/,tusitusi_wsn,"Untung di lu, rugi di yg lain"
https://www.instagram.com/opasyahril_ilyas/,opasyahril_ilyas,Skr kita tunggu hak angket angg DPR yg didengungkan dulu.Moga tak terima jatah utk diam
https://www.instagram.com/antilockgong7/,antilockgong7,Semoga jdi putusan yg mempercepat kehancuran di indonesia... Amiin
https://www.instagram.com/ikafasichahrdjalalludin/,ikafasichahrdjalalludin,Menang gak lewat jalur lurus kok bisa senyum.......
https://www.instagram.com/pecintagunung4110/,pecintagunung4110,"Mk, rekening nya membengkak"
https://www.instagram.com/sulianing48/,sulianing48,Taek
https://www.instagram.com/sulianing48/,sulianing48,Gak ISO mbadok lek gak curang
https://www.instagram.com/erohaeti50/,erohaeti50,Banggga hsl cuurang jg
https://www.instagram.com/srirahayuauliajasmin/,srirahayuauliajasmin,Bodo amat andai jadipin aku gk merasa punya presiden yg  doyan melanggagr hukum Ham dan kriminsl memakukan
https://www.instagram.com/m.edy01/,m.edy01,"Ya terima sajalah meski berat hati , setiap kebaikan ada nilainya ,begitu pula kejahatan pasti ada balasannya"
https://www.instagram.com/ibututi73/,ibututi73,"Siapa lagi .....yg protes , mau menang mau kalah rakyat cari makan sendiri sendiri . Bukan dari presiden !"
https://www.instagram.com/srisuciati54/,srisuciati54,Negara Ketoprak Dagelan
https://www.instagram.com/moerjaya45/,moerjaya45,
,,Hidden by Instagram
https://www.instagram.com/yundanuri/,yundanuri,terserah pa siapa aja presiden nya klau ga cri uang sndiri mh ga bkalan mkan cma satu jangan naik pajak bgi saya mh berat.
https://www.instagram.com/dem_alhafiz/,dem_alhafiz,Prediksi sya sebagai rakyat jelata yg ngerti hukum 🔥 Hakim MK memutuskan menolak keseluruhan gugatan capres 01 Anies-muhamin dan capres 03 Ganjar-mahmud karena tidak bisa membuktikan data dan fakta hukum tentang perselisihan hasil pemilu di 14 Febuari 2024🔥🔥
https://www.instagram.com/faridagunawat/,faridagunawat,Klu k LN malu ngaku orang Indonesia...seolah olah orang Indonesia bloon2 skrg...Krn orang k 2 RI nya Gibran..yg notabene kita tau kualitasnya KY apa..
https://www.instagram.com/gabutrusuh/,gabutrusuh,Ya klo misalnya emang lolos gw sih gak masalah pak prabowo jadi presiden cuma wakilnya itu yang kyk K0π7℅£
https://www.instagram.com/riopurnomovirgo.5758/,riopurnomovirgo.5758,"Yaa pasti menang kubu 02...selama sidang saksi,,bukti dr 01 dan 02 tidak dapat membuktikan kalau ada kecurangan yg di lakukan paslon nomer 02..."
https://www.instagram.com/denideni3285/,denideni3285,Prabowo Subianto menang
https://www.instagram.com/azharqudri/,azharqudri,Iyaa dong kan dibayar
https://www.instagram.com/gandi_yusuf/,gandi_yusuf,Pilpres mereka bisa curangi apalagi cuma Pilkada
https://www.instagram.com/1114__4111/,1114__4111,Yaa Allah malux seumur hdp 😢
https://www.instagram.com/ojan.mamah/,ojan.mamah,Ga kebayang anak aku pas disekolah diruang kelasnya terpampang foto dia😂😂😂
https://www.instagram.com/gody.kurnia/,gody.kurnia,"Hadehhh...bocah plongo yg d tnya program mkn + susu grtis asal susu nya dri mana aja bingung 😂😂,dinasti kluarga bencana mukidi"
https://www.instagram.com/casmunumun/,casmunumun,Semoga utk memilih pembantunya org2 yg amanah dan bisa dipercaya tidak haus kekuasaan dan jgn satu pun Mentri rezim ini di pake lagi
https://www.instagram.com/sisiltamar/,sisiltamar,Berjalan dimuka bumi dgn predikat anak gak cukup umur dipaksakan & begal mk akan melekat selagi hayat dikandung badan...& seantero dunia tau...menyedihkan...jd wahai para pemuda diluar sana kalo kalian gak punya bapak/paman/kolega??? Jgn harap karir kalian akan bagus ya!!!!!!!!!! Direpublik ini yg dibutuhkan hanya ada koneksi...percuma skolah tinggi...gak ada artinya!!!!!😂😂😂😂😂😂
https://www.instagram.com/endasudirman/,endasudirman,Sip
https://www.instagram.com/doel4346/,doel4346,"Harus lapang dada jika nanti BBM naik, pajak naik, listrik naik,iuran BPJS kesehatan naik,elpiji naik ..... Kata Prabowo jogetin aja"
https://www.instagram.com/kinoy.90/,kinoy.90,"klo media memposting ttg bgini pasti yg ad di kolom komentar ,ahhh maling suara ,menang begal aj kok bangga dan bla bla bla .....😂😂 kasihan anak abah dan anak ayah ,gk move on move on 😂 ,dan pantesan negeri ini gk bs lepas dari bullyingan ....katanya negara santun katanya negara ramah preeeeett berak sekebooonn😂😂"
https://www.instagram.com/dediismanto7_/,dediismanto7_,"Warga Kaltim bersyukur,Ibukota ada di Propensinya, otomatis ekonomi berkembang pesat"
https://www.instagram.com/adulamtine/,adulamtine,ya mantappppppp sekali dan sangat tepat pelantikan di IKN Pragib 👏👏
https://www.instagram.com/asansip/,asansip,Setuju
https://www.instagram.com/dianalidyana999/,dianalidyana999,Nice... Biar kadrun gak ksna. Klopun ada dikit. Gak ngaruh & kans bikit ribut. 😂
https://www.instagram.com/berawan380/,berawan380,Siip..lah. Semoga jadi semangat baru bagi Indonesia kita.
https://www.instagram.com/ilhamzharfans/,ilhamzharfans,Prabowo Gibran ❤️🙌 mantap
https://www.instagram.com/kakungali/,kakungali,Semoga aja Indonesia semakin maju dan disegani diseluruh dunia. Sukses Indonesia dibawah pimpinan pak Prabowo dan wakil Gibran RB.semoga Allah SWT melindunginya Amiin YRA 🤲🤲🤲
https://www.instagram.com/irindry/,irindry,Amin semoga menjadi presiden yang baik dan bertanggung jawab kepada semua orang
https://www.instagram.com/arruanhermin/,arruanhermin,Waow ...sejarah baru presiden n wakil ..pertama kali d Kalimantan Timur di lantikk ...sukses👏. God Bless
https://www.instagram.com/windirasitepu/,windirasitepu,sehat selalu ya pak love u😍😍
https://www.instagram.com/yestyaplo.04/,yestyaplo.04,Di mn pun Bapak Prabowo dan mas Gibran saya selalu ingin bersama beliau klu bs relawan seperti saya dapat undangan alangkah bahagianya saya semoga saya dpt undangan ini Amin yra 🙏
https://www.instagram.com/supariyah87/,supariyah87,Dengan Pembaruan ini Indonesia semakin Maju ...Selamat Bapak Presiden Prabowo dan Wakil Presinden Mas Gibran.....IKN KEREN
https://www.instagram.com/ki_dukuh_/,ki_dukuh_,Yessss 😍😍😍
https://www.instagram.com/ngldiana/,ngldiana,"Semoga Indonesia semakin maju kedepannya ,dibawah kepemimpinanan pak Prabowo /Gibran"
https://www.instagram.com/kepo_wara/,kepo_wara,KARPET MERAH UNTUK PRAGIB
https://www.instagram.com/handokobuleleng/,handokobuleleng,Mantep
https://www.instagram.com/hendrijanto6/,hendrijanto6,I love you pak Jokowi dan Prabowo ❤️
https://www.instagram.com/alin_chalvien/,alin_chalvien,🔥🔥🔥Lebih cepat itu lebih baik
https://www.instagram.com/mar_khumah77/,mar_khumah77,Alkhamdulilah yaaAllah semoga lancar semuanya Aamiin yaarobbal alamiin semoga bapak Presiden prabowo gibran menjadi bpak persiden yg amanah pilihan rakyat Indonesia Aamiin semoga Indonesia semakin maju Aamiin yaarobbal alamiin
https://www.instagram.com/murwanwan/,murwanwan,Mantap pak Prabowo Gibran... mudah mudahan bisa membawa Indonesia menjadi lebih baik....
https://www.instagram.com/mirnadehari/,mirnadehari,Semoga seperti pak jokowi juga  beliau sangat sabar  menghadapi pasukan  si pembenci aminnn
https://www.instagram.com/sakiruddin8/,sakiruddin8,Mantap.....supaya yg mau demo ke lokasi pelantikan biayanta besar
https://www.instagram.com/sugeng_restudiyanto/,sugeng_restudiyanto,Yesss.
https://www.instagram.com/medankongbeng/,medankongbeng,Gak rugi saya milih Pra GIB..💪💪👍👍
https://www.instagram.com/amrizal.amran34/,amrizal.amran34,Cocok banget luurrrr
https://www.instagram.com/medankongbeng/,medankongbeng,Alhamdulillaaahh.....❤️❤️ Jaya lah Kaltim..💪💪
https://www.instagram.com/chik.kader/,chik.kader,mantap
https://www.instagram.com/rinidani5/,rinidani5,❤️halo selamat pagi teras info bpn pekantikan Bapak Prabowo Gibran sebagai Presiden RI dan Wakil Preseden RI 2024...2029 yang akan di lasanakan IKN kaltim  saat di temui  usai rapat bersama komisi v
https://www.instagram.com/siboropurba/,siboropurba,Wauuuuu.....mantap 👌👌👌Tuhan Yesus memberkati ....Amiinnn 🙏🙏👌👌👌♥️♥️♥️✌️✌️✌️
https://www.instagram.com/lenon950/,lenon950,Mantap... Lebih terjamin keamanan dari barisan sakit hati dan juga takbir palsu
https://www.instagram.com/kiddie_albaihaq/,kiddie_albaihaq,IKN nya diresmikan Kapan?
https://www.instagram.com/sitianisah852/,sitianisah852,Masyaaalloh semoga sukses pelantikan nya 🤲
https://www.instagram.com/josiassikawin/,josiassikawin,Ia tepat sekali karena ikn itu di bangun utuk pindah nya ibukota negara apa salah nya
https://www.instagram.com/masporeji/,masporeji,Semoga dilancarkan
https://www.instagram.com/ginohidayat/,ginohidayat,Tmbh paitt
https://www.instagram.com/vividyuliani71/,vividyuliani71,Maantaaaap.... Lanjuuuuut.... 👌👍
https://www.instagram.com/satriawalik/,satriawalik,👍🌺
https://www.instagram.com/jurnalto/,jurnalto,Nonton Kita Gaes
https://www.instagram.com/lalurianto/,lalurianto,👍🇮🇩❤️✌️✌️🔥👏💪 Indonesia Maju
https://www.instagram.com/hasansbs378/,hasansbs378,Alhamdulillah.... Mantap👍👍
https://www.instagram.com/aaiis_yah/,aaiis_yah,Waw smgh sht sllu pak
https://www.instagram.com/ajisr.30/,ajisr.30,Ibu kota baru presiden baru semoga Kaltim bisa maju
https://www.instagram.com/mastiorelok/,mastiorelok,"Sangat2 bagus,,,,"
https://www.instagram.com/cipokan2024/,cipokan2024,Mantap bosku...GASPOLL🔥🔥🔥
https://www.instagram.com/prasetya6638/,prasetya6638,Ora nguruuuussss.
https://www.instagram.com/boedianas70/,boedianas70,"Selamat dilantik sbg Presiden dan Wakil Presiden RI, jgn lupa undang capres non terpilih🤭"
https://www.instagram.com/achmadarief_maulana/,achmadarief_maulana,❤️❤️❤️❤️❤️❤️❤️❤️❤️
https://www.instagram.com/otedanielana/,otedanielana,Siap hadir kalau dapat undangan tim 02
https://www.instagram.com/bambangjembraxss9896/,bambangjembraxss9896,Semoga bisa menghadirinya😍🙌 setidaknya klg disamarinda🙌🔥
https://www.instagram.com/srisumarni515/,srisumarni515,Yesss
https://www.instagram.com/josua97victory/,josua97victory,Yes🙌
https://www.instagram.com/tatangsuherman1663/,tatangsuherman1663,Kenapa harus di Kalimantan Timur ya ko tidak di jakarta🐒??
https://www.instagram.com/abdeelah_rabbah/,abdeelah_rabbah,❤️
https://www.instagram.com/suriansyah574/,suriansyah574,Siiiip biap aman
https://www.instagram.com/maradensilaban2/,maradensilaban2,👏👏👏
https://www.instagram.com/obboyyyyy_/,obboyyyyy_,Otewe
https://www.instagram.com/marhtyn_rym/,marhtyn_rym,Merdeka 🇮🇩🇮🇩😇🙏🏻
https://www.instagram.com/irothnovriwl/,irothnovriwl,Semangat Pak wo and Gibran🙏🏼
https://www.instagram.com/bundairohbae7/,bundairohbae7,♥️♥️🇮🇩
https://www.instagram.com/qilla1742/,qilla1742,😢
https://www.instagram.com/untu.ng8766/,untu.ng8766,Aamin
https://www.instagram.com/imelda_cheng/,imelda_cheng,👏👏
https://www.instagram.com/tioborhom/,tioborhom,Keren 😍
https://www.instagram.com/latifahali1258/,latifahali1258,Emang di IKN kantor kpl negara nya udh siap? Emang MPR nya udh ada? Kan yg melantik presiden itu Ketua MPR.
