publishedAt,authorDisplayName,textDisplay,like_count,likeCount
2024-04-24T06:26:29Z,@erwansugiarto4028,"Paslon 01 datang sdangkan paslon 03 g datang, sesakit apa sih hati u n sekerdil itukah hati u. Negarawan merk apa ini paslon 03",,2.0
2024-04-24T06:26:25Z,@ilan8571,"Pak Prabowo, OPM harus di hapuskan setelah bpk di lantik..!",,1.0
2024-04-24T06:25:49Z,@novalvikifernando8006,"Akhir nya pilihan ku naik. <br><br>Tugas kami selesai jendral, sekarang tugas mu lanjutkan, amanah kepada pemilih setia mu, salam dari ogan Komering ulu Timur",,5.0
2024-04-25T06:36:46Z,@triahmed001,tangerang-belitang hadir🙏,,0.0
2024-04-24T06:23:17Z,@sudutpandang5303,TUGAS KAMI SELESAI JENDRAL ✌️,,56.0
2024-04-24T08:46:24Z,@dhschannel8988,No jangan sampai di sini. Tagih lah janji2 beliau pas masa kampanye sampai tuntass,,4.0
2024-04-24T08:58:10Z,@arishaerudin3940,​@@dhschannel8988ciee anak abah sakit hati 🤭,,3.0
2024-04-24T09:11:58Z,@dhschannel8988,"@@arishaerudin3940 klo yang loe pikirin sekedar menang kalah, ya pasti komen nya kayak loe gini. Ingat janji adalah hutang, jadi tagih lah janji2 beliau, tak memandang loe dukung abah atau pak bowo, kita sama2 rakyat yang perlu sejahtera",,2.0
2024-04-24T11:45:39Z,@muhamadridho5018,"Tolong pak kami rakyat yg pas&quot; san penghasilan tapi anak kami mau sekolah masih mahal biyaya, belum guru&quot; punya program di luar program pemerintah seperti rekreasi yg menurut kami yg kurang mampu kurang begitu penting tapi ikut serta nggak ikut serta harus bayar. Ada lagi program guru&quot; mulai tk sampai slta kalau lulusan sekolah pakai acara wisuda &amp; harus biyaya sedangkan menurut kami itu kurang penting. Tolong pak kementrian dekdikbut suruh negur &amp; bilangin para guru&quot; itu, sbb kalau wali murid ada yg keberatan ada yg bilang terancam anaknya sama guru&quot; itu, tolong pak sekali lagi kami orang&quot; kurang mampu masih banyak, semoga komen kami di perhatikan, terimakasih semoga sehat&quot; semua 🤲🇮🇩",,6.0
2024-04-24T15:51:51Z,@TNI_AD98,"​@@dhschannel8988 Capres kami Prabowo ga perlu di tagih janjinya, karena kerja nya senyap nyata buka sekedar omong kosong kaya Sengkuni, diam ke China belajar program mkan siang gratis untuk anak2 Indonesia kerennn❤",,2.0
2024-04-24T06:10:57Z,@AsepWantoro-sp1qg,"Alhamdulilah ..,",,6.0
2024-07-14T09:33:11Z,@solovemyself2538,PINTA SAYA TOLONG PAK PRABOWO<br>Jng  GEMOY  LAGI TAPI JADILAH PRABOWO YG DULU LAGI  TEGAS  DAN  DiSIPLIN SERTA WIBAWA,,0.0
2024-07-13T15:48:39Z,@kennapi2296,Presiden sekarang.nggak bisa bahasa Inggris.kalah  sama presiden soekarno.di masa lalu.,,1.0
2024-07-08T09:24:36Z,@irsyadaras8021,"<a href=""https://www.youtube.com/watch?v=iXsDGXrOX6o&amp;t=121"">2:01</a>",,0.0
2024-07-06T10:30:55Z,@Nurimaz85-dc7nt,Semoga di pegang pak prabowo indonesia semakin maju dan makanan gratis aminn 😊,,1.0
2024-07-07T18:40:43Z,@raflimalik8655,Amin ya allah amin 🤲🤲😇😇 memang harus,,0.0
2024-07-08T16:01:08Z,@Benz-xw4cx,Makan gratis bukannya buat anak2 sekolah ya?,,0.0
2024-07-05T05:01:57Z,@user-zh9ot4tq4g,Alaah bajiiinaann,,0.0
2024-07-05T05:01:21Z,@user-zh9ot4tq4g,Alaaaah persiden bajiiingaaan nama kuu Susanto carii klauw GK brani kluar GK usah jadi persiden bajiiing tauuw kamuu tangkap klauw GK brani awas,,0.0
2024-07-02T11:07:51Z,@suwarto9664,Ya nanti ada jadwalnya udah ga tahan ya pak prabowo dilantik,,0.0
2024-07-07T18:44:00Z,@raflimalik8655,Iya betul aku juga,,0.0
2024-06-22T22:00:30Z,@HermanSyb,Jalorlangittidaksetujuuuu,,0.0
2024-06-11T09:30:02Z,@JeffLinda,Semoga Allah  swt memberi azab kepada gibran bodoh yg di menangkan curang melalui bapaknya,,0.0
2024-06-09T07:25:44Z,@Budi-wr6ct,"Sudah seharusnya selesai menjabat , presiden harus diperiksa apakah menyalahguanakan kekuasaan atau korupsi. Jika terbukti bersalah harus di hukum sama dengan rakyat lainnya. Tidak ada pengecualian.",,0.0
2024-05-26T03:47:08Z,@Aqsha-pj1xh,Haduh ancur dah Indonesia 😔🗿,,1.0
2024-07-07T19:09:20Z,@raflimalik8655,Gak gak mungkin Indonesia hancur Indonesia pasti akan maju kalau presiden nya Prabowo dan Gibran sampai 2045 lagi,,0.0
2024-07-08T00:06:00Z,@Aqsha-pj1xh,@@raflimalik8655 yakin?,,1.0
2024-05-23T09:00:45Z,@ahmadabidin2249,Ngapain orang di belakang Pak Presiden pegang-pegang kepala Presiden gak sopan,,0.0
2024-05-20T13:58:59Z,@IrsoekarnoBungkarno-jx9cs,Tanggal berapa pelantikan nya??,,0.0
2024-07-07T18:58:39Z,@raflimalik8655,20 Oktober 2024 ini,,0.0
2024-05-19T10:34:22Z,@user-ku9fu7ty5b,Prabowo- Gibran dilantik silahkan para kadrun2 reaksi TNI Polri siap karung sebanyak mungkin,,0.0
2024-05-18T15:12:03Z,@user-ms8bq1vr5x,Nikmati lah 2 tahun anda pak presiden<br>Wakil my Nanti yg akan naik<br>Kejadian jaman Ahok Jarot akan terulang,,0.0
2024-05-11T11:40:17Z,@user-el7ql5io1k,Ok untuk presiden tapi tdk untuk wakil presiden😅😅😅😅😅,,1.0
2024-05-11T11:39:03Z,@user-el7ql5io1k,Gibran tdk pantas jadi wakil presiden. Harus di gantii.😅😅😅😅😅,,1.0
2024-05-11T22:53:37Z,@Irma0410,Atas dasar apa kamu bilang tidak pantas..alasannya apa?,,0.0
2024-07-07T19:03:49Z,@raflimalik8655,Tahu maksud kamu apa ngomong begitu,,0.0
2024-05-06T08:28:47Z,@Asmar00-zi2zu,Tidak akan majuh rakyat jikah menag nyah menipu yg majuh penipu rak yat makin banyak,,0.0
2024-05-03T19:19:22Z,@mohammadsahir8702,Prabowo Dan gibran cuma presiden Dan wapres pilihan kpu bawaslu Dan mk. Prabowo Dan gibran presiden Dan wapres Tidak sah.,,0.0
2024-06-01T13:53:07Z,@raafisyahyusuf3892,"Sotoy amat sih, yg pilih kan rakyat, bukan lembaga apapun rakyat yg menentukan dan yg milih.",,0.0
2024-06-01T14:00:19Z,@mohammadsahir8702,@@raafisyahyusuf3892 rakyat yang mana?. Apa matamu buta?.,,0.0
2024-07-07T19:05:37Z,@raflimalik8655,Tahu gak mungkin pasti sah lah,,0.0
2024-07-07T19:18:32Z,@mohammadsahir8702,@@raflimalik8655 sah matamu?,,0.0
2024-07-08T15:15:20Z,@mohammadsahir8702,@@raafisyahyusuf3892 hanya orang goblok yang memilih,,0.0
2024-04-30T17:04:40Z,@franskhadavi919,Bocah ingusan yg akan mnjadi tertwaan spnajng waktu,,0.0
2024-04-25T02:43:18Z,@shelphobe380,"Gibran dilantik di penjara, prabowo di rumahkan diamankan sdh sepuh kasihan jadi wadal penguasa",,0.0
2024-04-25T02:42:27Z,@shelphobe380,Nanti di oantik setelah penguasa rezim tumbang di demo rakyat semesta,,0.0
2024-04-25T00:35:58Z,@realmeere6362,Alhamdulillah kami rakyat Indonesia selesai mengantarkan pak Prabowo ke kursi presiden kami rakyat Indonesia menantikan janji babpak utk menambah gaji guru 2juta rupiah per guru pak kami sangat mengharapkan itu.,,0.0
2024-04-23T12:17:10Z,@user-ru5eg1ed1m,Bila Mas Gibran menjadi presiden adalah presiden  termuda dari presiden di seluruh dunia.,,0.0
2024-07-07T18:47:52Z,@raflimalik8655,Yoi Gibran gitu loh Gibran 😊😊😊😊,,0.0
2024-04-23T08:09:21Z,@bangcola01,"Bismillah.dengan takdir Alloh.yang Maha.Kuasa. Paslon No.02. Bapak Jendral.TNI.H.Prabowo Subianto dan Bapak.Gibran.berhak Syah legal konstitusi menjadi Presiden dan Wkl presiden periode RI periode th 2024-2029. ...hasil keputusan Majelis.Hakim Mahkamah.Konstitusi. pada tgl 22.April.th.2024.hari.Senin.di.saksikan oleh semua lapisan masyarat.melalui penyiaran.TV.dan.Mas Media Lain dan berhak.untuk.dilantik pada tgl 20 Oktober 2024  kita sebagai pendukung O1..pendukung 02....pendukung 03. Untuk bersatu kembali sebagai.Rakyat.Indonesia .pesta Rakyat sudah selesai  menghormati  presiden baru yang akan mengantarkan Rakyat Indonesia ke depan pintu Gerbang Indonesia maju Emas jaya sejahtera Adil.makmur. Gemah Ripah loh jinawi  cukup.pangan.cukup sandang..cukup.papan..Gemah Ripah.Loh.jinawi. dalam.NKRI.yang berdasarkan Pancasila UUD.,45 dan Negara Hukum.❤😮😊😊😊 ..TIM  9 KARYA.RELAWAN.PENSIUN PNS GELMATIH. KARAWANG PROPINSI JAWA BARAT .AMiN.YAROBBILALAMIN.<br>.<br>.",,0.0
2024-04-22T19:02:33Z,@user-gz2uf2oi3h,tolong pa Prabowo Anis korupsi nanti kalo udah dilantikharus di usut,,0.0
2024-04-22T17:31:55Z,@Suprianto-xp3or,Bhagia bgt piliham saya menang,,0.0
2024-04-22T09:29:53Z,@kintamani9365,"Pesanku Prabowo RI I, Gibran RR RI II,  jgn jadikan Menteri Anis dan Muhaimin itu saja, jika Ganjar dan Mahfud silahkan.",,0.0
2024-04-22T03:02:20Z,@kapidkapid5149,02 harus jadi pemimpin negara ini,,0.0
2024-07-07T18:52:12Z,@raflimalik8655,Iya betul harus jadi,,0.0
2024-04-22T03:01:36Z,@kapidkapid5149,Hidup 02,,0.0
2024-07-07T18:54:58Z,@raflimalik8655,HIDUP 02 DAN ALLAH HU AKBAR 02,,0.0
2024-04-21T21:04:36Z,@suradi-9755,Pasti akan dilantik tepat pada waktunya...,,1.0
2024-07-07T18:46:39Z,@raflimalik8655,Yoi yaitu Oktober tanggal 20 2024,,0.0
2024-04-20T15:05:40Z,@user-hq2is3pz4j,Lebih cepat lebih baik di Lantik supaya TDK ada pro kontra lagi,,0.0
2024-07-07T18:52:42Z,@raflimalik8655,Iya betul sekali saya suka komentar kayak gini bagus 👍👍👍👍,,0.0
2024-04-20T15:04:15Z,@user-hq2is3pz4j,Lebih cepat lebih baik di Lantik,,2.0
2024-07-07T18:45:47Z,@raflimalik8655,Iya betul sekali 👍👍👍👍,,0.0
2024-04-20T09:31:52Z,@ridwannefendi7611,Alhamdulillah pak prabowo presiden,,0.0
2024-07-07T18:51:25Z,@raflimalik8655,Iya betul lega banget sumpah suasana hatiku,,0.0
2024-04-20T05:11:45Z,@dedySyaputra-ep8ff,Kami bangga pak Perbowo menang merdeka,,0.0
2024-07-07T18:58:21Z,@raflimalik8655,Yoi merdeka ✊✊🇮🇩🇮🇩🔥🔥❤️❤️ 2024 2029,,0.0
2024-04-20T03:53:17Z,@kanirafaelchannel6739,Woiiii jiwa patriot merontah rontah kapan lagi dilantik.Nunggu apa lagi woiii.prabowo presiden 2024.Nunggu apa lagi....?,,0.0
2024-06-01T13:51:24Z,@raafisyahyusuf3892,20 oktober 2024 mas tgl pelantikan mas,,0.0
2024-07-07T18:53:40Z,@raflimalik8655,Iya mas sabar dong,,0.0
2024-04-20T02:30:59Z,@EdiJunaedi-mk5ko,"Abai kan aja,pasangan yg ga siap nerima kekalahan nya.",,0.0
2024-04-19T20:07:09Z,@endangbudi6269,Emang menang....curang dilantik..... rakyt td pilohbyg lanaggarcMKbn HAM,,0.0
2024-04-19T07:02:33Z,@Ariesgirls-uy8ls,"Hdp no ✌️,dn tlg Pak prbowo dn mas gibran tlg hllihatkn daerah indrmyu desa smuruademtimur rt 04/05 kec sukra,ibu kaka adik ibu dn sya smua y kluarga sya yg prmuan janda smua y,tp tdk prmh dpt bantuan apa2,klo mslkn sdh dilantuk tlg dikoreksi lg dan nama2 y yg dpt bantuan yg tdk pnts dbntu tlg jgn dloloskan,trmksh,krn sya dn skluarga jnda prmpuan smua,tdk prnh dpt bantuan apa2,trmksh itu sja keluhan sya,bhkn uwa sya yg sdh lansia janda jg tdk dpt apa2 smpe dia meninggal ksh tdk prnh dpt bantuan apa2,indrmyu itu trmsuk org yg plh2 dn tdk adil lht stiap detail yg ada dibalai desa,trmksh🙏🙏🙏🙏",,0.0
2024-07-07T18:56:19Z,@raflimalik8655,AMIN YA ALLAH AMIN 🤲😇😇🤲,,0.0
2024-04-19T01:04:36Z,@PakRw-gs4ik,Setuju lela prabowo,,0.0
2024-07-07T18:55:32Z,@raflimalik8655,Iya aku juga setuju sekali dengan Prabowo,,0.0
2024-04-19T01:03:01Z,@PakRw-gs4ik,Percepat prabowo lantik,,0.0
2024-07-07T18:54:28Z,@raflimalik8655,Iya betul secepatnya Prabowo di Lantik presiden,,0.0
2024-04-18T05:14:14Z,@UdraKudratilah,"Jangan takut jangan diam,ayok 02 maju,anis dan refli kadrun suruh didepan ya,",,0.0
2024-04-17T13:20:44Z,@ABTPDR0,"Kok lama bangat ya, pelantikkannya",,0.0
2024-07-07T18:59:44Z,@raflimalik8655,Sabar dong kan belum Oktober tanggal 20,,0.0
2024-04-17T11:00:30Z,@jajuksagita3579,Terlalu lama 20 oktober lbh baik lbh cepat,,0.0
2024-07-07T19:00:11Z,@raflimalik8655,Iya betul lebih cepat lebih baik,,0.0
2024-04-16T14:24:27Z,@EkaKarlina-cq5si,Semoga cpt2 dilantik  pak prabowo  pak muda griban  wapres muda  baik soleh ganteng  ❤❤❤👍👍👍,,2.0
2024-07-07T18:41:55Z,@raflimalik8655,Iya betul amin ya allah amin 🤲🤲😇😇,,0.0
2024-04-16T10:32:35Z,@SingarajaSakti-gs5ws,"gasken ambil uang nrgara mumpung belum di ganti brow, buktikann bahwa kalian orang2 tang durhaka dan melampaui batas",,0.0
2024-04-15T12:39:31Z,@maxmin-sv6mi,"Lantik pak Prabowo jadi presiden ,udh jelas2 menang, tunggu apa lagi,gak ush dipedulikan si Anies asing imigran arab yaman itu,mau koar2 curang mau atau mau ngebom sana sini mending usir aja dari Indonesia si Anies imigran asing itu dari Indonesia",,0.0
2024-04-14T14:15:31Z,@user-kj3ie9tr1p,barati Jokowi 10thun 8bulan menjabat 🤣🤣🤣,,0.0
2024-04-13T07:24:18Z,@user-vt4cz3oy4q,Kalau.boleh.usul.pelantikan.di.daulukan.,,0.0
2024-04-12T07:05:08Z,@user-vt4cz3oy4q,Rakyat.ingin.segera.dilantik.prabowo.presiden.,,1.0
2024-07-07T18:46:09Z,@raflimalik8655,Iya betul aku udah gak sabar banget,,0.0
2024-04-10T06:41:52Z,@CowokIndonesia,PULANGKAN ROHINGYA 💪 BUNUH ROHINGYA 💪,,1.0
2024-04-09T04:54:42Z,@iwangipsun7223,Hh gk mAu aku,,0.0
2024-04-09T04:50:34Z,@rianavalentina2242,Batal pelanttikannya......kita tunggu saja,,0.0
2024-07-07T18:57:19Z,@raflimalik8655,TIDAK TIDAK MUNGKIN,,0.0
2024-04-08T23:55:01Z,@abdulkafur3663,iblis dan setan tidak usah dilan tik,,2.0
2024-07-07T19:06:59Z,@raflimalik8655,Maksud kamu apa ngatain presiden,,0.0
2024-07-09T05:01:42Z,@Aqsha-pj1xh,@@abdulkafur3663 setujuu,,1.0
2024-04-08T13:58:39Z,@fftessa1855,Kami pendukung 02 mengucapkan selamat ya pa prabowo persiden kami yg baru ❤️❤️👍👍,,2.0
2024-07-07T18:49:48Z,@raflimalik8655,Saya juga pendukung 02 selamat ya anda menang dan terpilih 👍👍❤️❤️,,0.0
2024-04-07T09:34:54Z,@HerLena-nd1pu,Aku tak rela NKRI dipimpin oleh anis dn ganjar yg licik bnyk kerjasama dgn negara luar untuk menggagalkn prabowo jdi presiden sebab Amerika sangat takut prabowo jdi presiden disamping prabowo memguasai lima bahasa luar negry dia juga lulusan sekolah mliter tersulit di luarnegry,,0.0
2024-04-05T09:22:15Z,@user-dd2jc5yj8n,Prabowo gibran  tetap dah  segera di latik,,0.0
2024-07-07T18:54:01Z,@raflimalik8655,Iya betul harus banget,,0.0
2024-04-04T12:08:33Z,@Duniasingerinternasional,"Sabar dan tabah pak prabowo , sampai saya sekarang berkhianat dari partai 03. Untuk memilih bapak , dengan ketulusan hati di injak 03, 01 juga tetap bapak tabah",,0.0
2024-04-01T17:19:45Z,@BejoWijaksono-cw9sq,Tolong kalo jujungan y menang jangan menghina yg kala pake streee pake gila pake se gala macam... Harus y anda bersukur banyak sujud pada tuhan mu atas kemenangan y kemenangan yg hakiki🙏🙏🙏🙏🙏🙏🙏🙏,,0.0
2024-04-01T20:43:16Z,@dimasym2924,Semua itu akan damai kalo tim yg kalah bisa terima,,0.0
2024-03-29T20:13:43Z,@bagussuryadi8324,Ganjar siap siap menyiapkan menteri dna panglima❤❤❤❤❤,,0.0
2024-03-28T17:50:39Z,@AzmiWibawa,Jgn sia2kan perjuangan bapak sampai tetes darah penghabisan saya akan tetap membela bapak,,0.0
2024-03-28T17:46:27Z,@AzmiWibawa,"❤😂 <a href=""https://www.youtube.com/watch?v=iXsDGXrOX6o"">0:00</a>",,0.0
2024-03-28T17:43:43Z,@AzmiWibawa,Selamat ya Pak Prabowo Subianto telah terpilih dan di pilih menjadi Presiden ut memimpin bangsa ini ut menjadi lebih baik lagi dan menjadi yg terbaik .<br>Mudah&quot;an bapak cepat dilantik tgl 5 bln 5 2004. Aamiin.,,7.0
2024-03-29T11:48:18Z,@ikakartika2581,Aamiin ya ALLAH🤲❤,,0.0
2024-07-07T18:42:44Z,@raflimalik8655,Iya betul saya ucapkan sekali lagi selamat ya kalian berdua Prabowo dan Gibran selamat 👏👏😇😇,,0.0
2024-03-25T12:36:16Z,@puserbumi5819,Terlalu lama waktunya nunggu pelangikan😢😢,,1.0
2024-07-07T18:56:34Z,@raflimalik8655,Sabar dong,,0.0
2024-03-25T07:04:58Z,@MakisDak,Mobil bg 1409 pecabulan muhamad fauzi,,1.0
2024-03-25T07:04:32Z,@user-nr7jn2ob9r,RASA NDA PERCAYA AKU. KALO  BLIMBING SAYUR MENANG...BETULKAH INI,,0.0
2024-03-24T17:34:54Z,@zxxyzxxy4835,Yg kalah stres mikirin uang kampanye yg hilang😂,,0.0
2024-03-24T17:32:44Z,@rianbessing9609,"Berkat Rakyat jangan lpa Pak Jenderal dengan kami rakyat yg masih setia selalu mendukung bapak dari jaman era pak jokowi 2 periode.. Semoga Bapak menjadi pemimpin yg amanah, bijaksana, jujur dan sayang rakyat Indonesia🎉🎉🎉🎉yes paslon 02",,0.0
2024-07-04T05:23:15Z,@parwotoparwotoo1745,"Bapak Prabowo mohon dengan sangat untuk mempermudah cari pekerjaan,murah sandang pangan,mencari pekerjaan susah ditambah PHK dimana mana kasihan banget,...suwun bapak.",,0.0
2024-03-24T08:36:59Z,@gebyarnovita3233,"Mantap,, pragib menang Indonesia maju",,0.0
2024-07-07T18:55:58Z,@raflimalik8655,Betul sekali agar Indonesia bisa maju sampai tahun 2045,,0.0
2024-03-24T04:11:01Z,@aseppasundan3pasundan417,"April, mei, juni, juli, Agustus, September, Oktober😢<br>6bulan lebih nunggu pelantikan",,0.0
2024-03-23T12:40:07Z,@sammozaik1301,Jangan ikut undang2 jokowi prabowo biar aman negara,,0.0
2024-07-07T19:01:17Z,@raflimalik8655,Betul sekali,,0.0
2024-03-23T12:36:11Z,@sammozaik1301,"<a href=""https://www.youtube.com/watch?v=iXsDGXrOX6o&amp;t=121"">2:01</a> <a href=""https://www.youtube.com/watch?v=iXsDGXrOX6o&amp;t=121"">2:01</a> <a href=""https://www.youtube.com/watch?v=iXsDGXrOX6o&amp;t=121"">2:01</a>",,0.0
2024-03-23T05:17:37Z,@sobardibardi2490,Bener yang banyak orang bilang tentang Anies Rasyid Baswedan... Awalnya saya tidak percaya... Tapi akhirnya saya menyaksikan sendiri kenyataannya...<br><br>Hanya kecurangan yang mampu mengalahkan Anies Baswedan... <br><br><br>Masya Allah...,,0.0
2024-04-14T03:36:34Z,@farisrahmadhan6210,Kami se pulau Kalimantan gak ada yg milih Anis bos.  Jangan bilang curang kalah ya kalah,,0.0
2024-04-14T03:36:48Z,@farisrahmadhan6210,Kami se pulau Kalimantan gak ada yg milih Anis bos.  Jangan bilang curang kalah ya kalah,,0.0
2024-03-22T21:17:18Z,@user-ok6ck6tb2e,"Sorrii yeeee ,, jogetin aja ya kan ,, pemilu curang ndass mu 😂😂😂",,0.0
2024-03-22T19:54:33Z,@firdaaceh4330,Mungkin,,0.0
2024-03-22T16:48:59Z,@AgusHamdani-rt8vy,semoga negara ini jauh lebih baik dari sebelumnya setelah bapak Prabowo resmi di lantik jadi presiden..,,0.0
2024-07-07T18:47:23Z,@raflimalik8655,Betul sekali agar Indonesia tetap maju terus sampai tahun 2045,,0.0
2024-03-22T15:01:35Z,@AdhwaHanifah,@prabowo,,0.0
2024-03-22T15:00:36Z,@rosanovita2330,Bener2 satu putaran.. Rakyat kalo sudah berkehendak gak main2 😊,,2.0
2024-03-22T13:35:28Z,@lutfiyahhanim4666,Semakin lama dilantik akan semakin terlihat aibnya,,0.0
2024-03-22T10:11:09Z,@rikmawan9622,Bismillahirrahmanirrahim.<br>Alhamdulillah wa syukurillah pak Prabowo Subianto dan Mas Gibran Menang Telak Presiden dan Wakil Presiden Republik Indonesia.<br>Selamat ya pak saya senang melihat dan mendengarnya 🙂✌️🤲🙏.,,7.0
2024-07-07T18:41:32Z,@raflimalik8655,Memang harus banget amin ya allah amin 🤲🤲😇😇,,0.0
2024-03-22T03:54:52Z,@farmchannel5646,Selamat pk.prabowo kami mendukungmu,,0.0
2024-07-07T18:50:57Z,@raflimalik8655,Iya Prabowo aku juga mendukung mu,,0.0
2024-03-21T20:54:55Z,@muaraduaaja1238,APA IYA...?,,0.0
2024-07-07T18:59:05Z,@raflimalik8655,Iya lah emang harus kenapa terus,,0.0
2024-03-21T19:17:04Z,@user-gd6bv2pd8o,Tangkap lah warga duri riau ada pembunuhan seorang anak tersiksa setiap hari hari nya,,0.0
2024-03-21T15:52:29Z,@koosumadi7354,Alhamdulillah 02 menang 🎉🎉🎉 ✌️✌️,,1.0
2024-07-07T18:50:38Z,@raflimalik8655,Iya betul Alhamdulillah nomor 02 menang Alhamdulillah terima kasih ya Allah 🤲🤲😇😇,,0.0
2024-03-21T15:08:21Z,@septianade8210,"Tugas gibran hanyalah membubarkan para kadrun kadrun PDIP ,",,0.0
2024-03-21T05:11:21Z,@HidayatiChristen,🛰🛰🛰🛰🛰🛰🛰🔥🔥🔥🔥🔥🔥🔥👁👁👁👁👁👁🦻🦻🦻🦻🦻🦻🦻📡📡📡📡📡📡📡🔥🔥🔥🔥🔥,,0.0
2024-03-21T05:11:05Z,@HidayatiChristen,🛰🛰🛰🛰🛰🛰🔥🔥🔥🔥🔥🔥🔥👁👁👁👁👁👁🦻🦻🦻🦻🦻🦻🦻📡📡📡📡📡📡📡🔥🔥🔥🔥🔥🔥,,0.0
2024-03-21T05:02:18Z,@GeradGurka-ux8on,secepatnya lantik presideb gw.. langsung masukan ganjar dan anis ke kabinet rohingya,,0.0
2024-03-21T04:37:06Z,@ifayafriliano...8358,Ngimpi .,,0.0
2024-03-21T04:13:22Z,@muhammadfakih-ju6xi,Alhamdulillah 02 menang✌️✌️✌️✌️,,0.0
2024-07-07T18:53:17Z,@raflimalik8655,Iya betul aku jadi terharu loh,,0.0
2024-03-21T04:06:52Z,@DianApril21,"Harus ikuti aturan per&#39;undang undangan negara,,jgn mempercepat pelantikan,guna menghindari fitnah lebih jauh lagi..Semoga Amanah buat Capres-cawapres RI yg selanjutnya ❤❤❤❤ sejahterakan rakyatmu pak, terutama Petani,buruh dan honorer🙏🙏🙏🙏💕💕💕",,7.0
2024-03-23T12:38:35Z,@sammozaik1301,Hay presiden tolong rakyat jaga ikut undang2 kasih adil jangan kroptor negara jaga biar ada kemajuan,,1.0
2024-04-14T14:19:25Z,@user-kj3ie9tr1p,Undang undang yg di buat2 dan melahirkan anak haram konsitusi begitu 😂,,0.0
2024-03-21T04:04:07Z,@Arjudani,"Selamat pak prabowo &amp; Gibran raka buming raka, Menjadi presiden RI, PRIODO 20024-20029,,,,,, SMG AMANAH,,,, AMINNNN YRA,",,3.0
2024-03-21T09:38:33Z,@Leon-dx4jc,Tergantung dpr amanah atau tidak 😂,,0.0
2024-03-26T08:11:57Z,@CraziestHydraulicBoys20_,"​@@Leon-dx4jc bre,daridulu dpr udh kagak amanah,kemana aja lu cok😂",,0.0
2024-07-07T18:43:40Z,@raflimalik8655,Amin ya allah amin 🤲🤲😇😇 memang harus,,0.0
2024-03-21T03:45:06Z,@user-zu8lp4yo8k,Hahahaha😊😊😊😊😊😊kacian jg menang g lantik😂😂😂,,1.0
2024-03-21T06:43:35Z,@pandorahoshinova3162,Kan jabatan Jokowi belum habis,,0.0
2024-03-21T03:45:03Z,@user-bw3ve8wq4w,Tolong pak persiden klok udah di lante tkap yg ngmong kurang ajar sakit hati ini org ngmong yg curang itu,,0.0
2024-03-21T03:43:34Z,@user-zu8lp4yo8k,D Lantik nya nya hari kiamat brooo mna bisa d Lantik prabroro mah😊😊😊,,2.0
2024-07-07T19:01:42Z,@raflimalik8655,Gak mungkin kan bulan Oktober tanggal 20,,0.0
2024-03-21T03:42:57Z,@sonikatsonikat,Yg menag berbahagia berkat dukungan rakyatt tercinta . Yg kalah stress masuk rumah sakii rumah sakitttt jiwaaa  aliass gilaaaaaa,,21.0
